,random_100,business_science_100,science_business_100,random_200,business_science_200,science_business_200,random_300,business_science_300,science_business_300
0,0.449275362319,0.226993865031,0.360544217687,0.111111111111,0.0989010989011,0.149425287356,0.117318435754,0.0309278350515,0.0695187165775
1,0.449275362319,0.333333333333,0.360544217687,0.149425287356,0.104972375691,0.136363636364,0.0869565217391,0.0526315789474,0.0989010989011
2,0.418439716312,0.298701298701,0.212121212121,0.142857142857,0.0928961748634,0.0869565217391,0.063829787234,0.0695187165775,0.0416666666667
3,0.342281879195,0.369863013699,0.307189542484,0.117318435754,0.136363636364,0.0810810810811,0.063829787234,0.0695187165775,0.0752688172043
4,0.449275362319,0.242236024845,0.282051282051,0.156069364162,0.111111111111,0.0928961748634,0.111111111111,0.0752688172043,0.0695187165775
5,0.398601398601,0.282051282051,0.307189542484,0.156069364162,0.104972375691,0.0928961748634,0.0869565217391,0.0752688172043,0.0928961748634
6,0.408450704225,0.290322580645,0.333333333333,0.156069364162,0.0928961748634,0.104972375691,0.104972375691,0.0810810810811,0.0752688172043
7,0.369863013699,0.315789473684,0.324503311258,0.104972375691,0.149425287356,0.0989010989011,0.0928961748634,0.0471204188482,0.0582010582011
8,0.398601398601,0.408450704225,0.307189542484,0.156069364162,0.156069364162,0.111111111111,0.117318435754,0.0928961748634,0.0582010582011
9,0.470588235294,0.273885350318,0.226993865031,0.111111111111,0.129943502825,0.0752688172043,0.0869565217391,0.0582010582011,0.063829787234
10,0.398601398601,0.324503311258,0.242236024845,0.136363636364,0.0989010989011,0.063829787234,0.0810810810811,0.0309278350515,0.025641025641
11,0.398601398601,0.290322580645,0.25,0.149425287356,0.0928961748634,0.0928961748634,0.0582010582011,0.0471204188482,0.0416666666667
12,0.398601398601,0.307189542484,0.25,0.149425287356,0.142857142857,0.104972375691,0.0695187165775,0.0810810810811,0.0416666666667
13,0.428571428571,0.298701298701,0.282051282051,0.136363636364,0.111111111111,0.0989010989011,0.104972375691,0.0471204188482,0.0526315789474
14,0.408450704225,0.324503311258,0.342281879195,0.149425287356,0.129943502825,0.111111111111,0.063829787234,0.0582010582011,0.0695187165775
15,0.418439716312,0.307189542484,0.219512195122,0.176470588235,0.111111111111,0.063829787234,0.063829787234,0.0695187165775,0.0526315789474
16,0.449275362319,0.298701298701,0.242236024845,0.156069364162,0.111111111111,0.0752688172043,0.0526315789474,0.0695187165775,0.0362694300518
17,0.428571428571,0.315789473684,0.242236024845,0.123595505618,0.117318435754,0.0695187165775,0.0989010989011,0.0416666666667,0.0526315789474
18,0.360544217687,0.298701298701,0.342281879195,0.162790697674,0.104972375691,0.117318435754,0.117318435754,0.0152284263959,0.0928961748634
19,0.408450704225,0.369863013699,0.273885350318,0.156069364162,0.0989010989011,0.117318435754,0.0695187165775,0.0582010582011,0.0582010582011
20,0.351351351351,0.282051282051,0.273885350318,0.136363636364,0.142857142857,0.123595505618,0.0810810810811,0.0752688172043,0.0869565217391
21,0.428571428571,0.290322580645,0.351351351351,0.149425287356,0.111111111111,0.104972375691,0.0810810810811,0.0582010582011,0.0362694300518
22,0.369863013699,0.26582278481,0.25,0.169590643275,0.063829787234,0.0810810810811,0.0810810810811,0.0752688172043,0.0752688172043
23,0.369863013699,0.342281879195,0.298701298701,0.123595505618,0.104972375691,0.104972375691,0.0810810810811,0.0810810810811,0.0869565217391
24,0.418439716312,0.242236024845,0.282051282051,0.129943502825,0.0928961748634,0.0810810810811,0.0869565217391,0.0416666666667,0.0471204188482
25,0.418439716312,0.290322580645,0.290322580645,0.162790697674,0.0869565217391,0.0869565217391,0.0989010989011,0.0471204188482,0.0362694300518
26,0.398601398601,0.342281879195,0.273885350318,0.142857142857,0.123595505618,0.0752688172043,0.104972375691,0.0928961748634,0.0309278350515
27,0.360544217687,0.351351351351,0.234567901235,0.142857142857,0.104972375691,0.0869565217391,0.0928961748634,0.0362694300518,0.0471204188482
28,0.459854014599,0.26582278481,0.315789473684,0.149425287356,0.123595505618,0.0582010582011,0.0928961748634,0.0309278350515,0.0752688172043
29,0.398601398601,0.342281879195,0.379310344828,0.156069364162,0.117318435754,0.104972375691,0.0810810810811,0.0471204188482,0.0752688172043
30,0.408450704225,0.298701298701,0.333333333333,0.156069364162,0.111111111111,0.0810810810811,0.0928961748634,0.063829787234,0.0471204188482
31,0.418439716312,0.324503311258,0.333333333333,0.156069364162,0.142857142857,0.117318435754,0.0695187165775,0.0695187165775,0.0362694300518
32,0.360544217687,0.290322580645,0.360544217687,0.0869565217391,0.104972375691,0.142857142857,0.0989010989011,0.0582010582011,0.0362694300518
33,0.351351351351,0.290322580645,0.298701298701,0.136363636364,0.149425287356,0.0928961748634,0.0869565217391,0.0928961748634,0.063829787234
34,0.388888888889,0.298701298701,0.25,0.104972375691,0.117318435754,0.0810810810811,0.0695187165775,0.0810810810811,0.0869565217391
35,0.351351351351,0.298701298701,0.298701298701,0.142857142857,0.123595505618,0.0810810810811,0.0526315789474,0.0752688172043,0.0471204188482
36,0.459854014599,0.307189542484,0.226993865031,0.156069364162,0.123595505618,0.0928961748634,0.0810810810811,0.0928961748634,0.0526315789474
37,0.418439716312,0.307189542484,0.282051282051,0.129943502825,0.142857142857,0.0928961748634,0.0416666666667,0.0695187165775,0.0471204188482
38,0.388888888889,0.324503311258,0.25,0.156069364162,0.111111111111,0.0810810810811,0.063829787234,0.063829787234,0.0695187165775
39,0.398601398601,0.25786163522,0.333333333333,0.142857142857,0.104972375691,0.129943502825,0.117318435754,0.0471204188482,0.0526315789474
40,0.398601398601,0.351351351351,0.226993865031,0.129943502825,0.123595505618,0.0810810810811,0.104972375691,0.063829787234,0.0526315789474
41,0.360544217687,0.333333333333,0.351351351351,0.129943502825,0.136363636364,0.0869565217391,0.0526315789474,0.063829787234,0.0752688172043
42,0.333333333333,0.282051282051,0.25,0.111111111111,0.104972375691,0.0810810810811,0.063829787234,0.0810810810811,0.0309278350515
43,0.360544217687,0.282051282051,0.307189542484,0.149425287356,0.063829787234,0.123595505618,0.0928961748634,0.063829787234,0.0526315789474
44,0.408450704225,0.298701298701,0.360544217687,0.123595505618,0.142857142857,0.136363636364,0.117318435754,0.0695187165775,0.0582010582011
45,0.428571428571,0.25,0.298701298701,0.129943502825,0.0752688172043,0.104972375691,0.0752688172043,0.0471204188482,0.0810810810811
46,0.369863013699,0.315789473684,0.307189542484,0.136363636364,0.136363636364,0.0752688172043,0.0989010989011,0.0526315789474,0.0695187165775
47,0.418439716312,0.324503311258,0.25786163522,0.149425287356,0.111111111111,0.111111111111,0.0526315789474,0.0869565217391,0.0695187165775
48,0.408450704225,0.282051282051,0.298701298701,0.129943502825,0.0989010989011,0.0869565217391,0.0989010989011,0.0471204188482,0.063829787234
49,0.379310344828,0.242236024845,0.360544217687,0.117318435754,0.136363636364,0.176470588235,0.0928961748634,0.0582010582011,0.0752688172043
